review_rank,split,galaxy,filename,cut_category,component_id,probability_mass,max_probability,mean_probability,area_over_beam,velocity_extent_kms,spatial_extent_kpc,edge_touching,velocity_edge_touching,velocity_extent_gt_70kms,review_priority
622,stress,ngc_3031,ngc_3031__std_007180.npy,spatial_offset_4pix__shell_major,1,726.8362426757812,0.9999862313270569,0.8918235898017883,10.061728395061728,43.75,0.9375,0,0,0,high_confidence_review
623,stress,ngc_3031,ngc_3031__std_002467.npy,velocity_offset_+30kms,2,726.791259765625,0.99983149766922,0.8590913414955139,10.444444444444445,45.833333333333336,0.91796875,0,0,0,high_confidence_review
624,stress,ngc_3031,ngc_3031__std_001758.npy,angle_offset_-45deg,1,726.3331298828125,0.9998331665992737,0.8426138162612915,10.641975308641975,43.75,1.015625,0,0,0,high_confidence_review
625,test,ho_ii,ho_ii__std_000206.npy,random_nearby_grazing,1,726.1424560546875,0.9999819397926331,0.896472156047821,9.310344827586206,41.66666666666667,0.95703125,0,0,0,high_confidence_review
626,stress,ngc_3031,ngc_3031__std_008562.npy,background_random_negative,4,725.9384765625,0.9862870573997498,0.808394730091095,11.08641975308642,60.41666666666667,0.8203125,0,0,0,high_confidence_review
627,stress,ngc_3031,ngc_3031__std_001683.npy,angle_offset_+45deg,2,725.9366455078125,0.9950503706932068,0.8296418786048889,10.802469135802468,50.0,1.03515625,0,0,0,high_confidence_review
628,val,ngc_4449,ngc_4449__std_000410.npy,velocity_offset_-30kms,1,725.8385009765625,0.9922386407852173,0.7932661175727844,4.216589861751152,58.333333333333336,0.8984375,0,0,0,medium_confidence_review
629,stress,ngc_3031,ngc_3031__std_007703.npy,spatial_offset_8pix__shell_major,2,725.7973022460938,0.9999604225158691,0.882965087890625,10.148148148148149,43.75,0.91796875,0,0,0,high_confidence_review
630,test,ngc_3184,ngc_3184__std_000900.npy,angle_offset_-45deg,1,725.73583984375,0.9999813437461853,0.8872076272964478,30.296296296296298,43.75,0.8984375,0,0,0,high_confidence_review
631,stress,ngc_3031,ngc_3031__std_005765.npy,angle_offset_+45deg,1,725.585205078125,0.9912514090538025,0.8098049163818359,11.061728395061728,58.333333333333336,0.80078125,0,0,0,high_confidence_review
632,val,ngc_2366,ngc_2366__std_000483.npy,spatial_offset_16pix__shell_minor,1,725.56689453125,0.9999831914901733,0.8848376870155334,10.379746835443038,41.66666666666667,0.9375,0,0,0,high_confidence_review
633,stress,ngc_3031,ngc_3031__std_005166.npy,angle_offset_+22.5deg,1,725.3701171875,0.9999237656593323,0.8718391060829163,10.271604938271604,39.583333333333336,0.99609375,0,0,0,high_confidence_review
634,stress,ngc_3031,ngc_3031__std_007198.npy,velocity_offset_+15kms,1,725.3017578125,0.9999877214431763,0.8910341262817383,10.049382716049383,41.66666666666667,0.95703125,0,0,0,high_confidence_review
635,stress,ngc_3031,ngc_3031__std_005221.npy,velocity_offset_-15kms,3,725.15185546875,0.9994977116584778,0.8591846823692322,10.419753086419753,39.583333333333336,1.09375,0,0,0,high_confidence_review
636,stress,ngc_3031,ngc_3031__std_001728.npy,spatial_offset_8pix__shell_minor,1,725.0909423828125,0.9996065497398376,0.8580957651138306,10.432098765432098,39.583333333333336,1.0546875,0,0,0,high_confidence_review
637,stress,ngc_3031,ngc_3031__std_007721.npy,random_nearby_grazing,3,724.7994384765625,0.9999547600746155,0.8904169797897339,10.049382716049383,45.833333333333336,0.91796875,0,0,0,high_confidence_review
638,test,ngc_3184,ngc_3184__std_000968.npy,spatial_offset_8pix__shell_major,1,724.7877197265625,0.9977000951766968,0.781021237373352,34.370370370370374,33.333333333333336,1.5234375,0,0,0,high_confidence_review
639,test,ho_ii,ho_ii__std_000197.npy,spatial_offset_16pix__shell_minor,1,724.6766357421875,0.9999796748161316,0.9081161022186279,9.172413793103448,43.75,0.8984375,0,0,0,high_confidence_review
640,stress,ngc_3031,ngc_3031__std_006227.npy,spatial_offset_8pix__shell_minor,2,724.5982055664062,0.9985073208808899,0.8357533812522888,10.703703703703704,43.75,1.11328125,0,0,0,high_confidence_review
641,stress,ngc_3031,ngc_3031__std_006013.npy,spatial_offset_8pix__shell_major,1,723.8870849609375,0.9998162388801575,0.8587035536766052,10.407407407407407,43.75,1.0546875,0,0,0,high_confidence_review
642,test,ngc_3184,ngc_3184__std_000299.npy,spatial_offset_8pix__shell_minor,2,723.8470458984375,0.9878430366516113,0.8096722960472107,33.111111111111114,33.333333333333336,1.328125,0,0,0,high_confidence_review
643,test,ho_ii,ho_ii__std_000686.npy,spatial_offset_4pix__shell_minor,1,723.738525390625,0.99997878074646,0.896825909614563,9.275862068965518,41.66666666666667,0.91796875,0,0,0,high_confidence_review
644,stress,ngc_3031,ngc_3031__std_006364.npy,velocity_offset_-30kms,1,723.705810546875,0.9997109770774841,0.8564565777778625,10.432098765432098,41.66666666666667,1.09375,0,0,0,high_confidence_review
645,test,ngc_3184,ngc_3184__std_000842.npy,spatial_offset_4pix__shell_minor,3,723.5720825195312,0.9977743029594421,0.7899258732795715,33.925925925925924,33.333333333333336,1.54296875,0,0,0,high_confidence_review
646,stress,ngc_3031,ngc_3031__std_007896.npy,angle_offset_+22.5deg,1,723.1138305664062,0.9859667420387268,0.7563952207565308,11.802469135802468,41.66666666666667,1.42578125,0,0,0,high_confidence_review
647,val,ngc_4449,ngc_4449__std_000411.npy,velocity_offset_-15kms,1,723.086669921875,0.9910233020782471,0.7851104140281677,4.244239631336406,58.333333333333336,0.8984375,0,0,0,medium_confidence_review
648,val,ngc_4449,ngc_4449__std_000221.npy,spatial_offset_8pix__shell_minor,3,722.8931884765625,0.9999366998672485,0.8751733303070068,3.806451612903226,43.75,0.95703125,0,0,0,medium_confidence_review
649,stress,ngc_3031,ngc_3031__std_005448.npy,spatial_offset_16pix__shell_minor,2,722.728515625,0.999602198600769,0.8614165782928467,10.358024691358025,39.583333333333336,1.1328125,0,0,0,high_confidence_review
650,val,ngc_2366,ngc_2366__std_000478.npy,spatial_offset_4pix__shell_minor,1,722.5389404296875,0.9998878836631775,0.8673936724662781,10.544303797468354,39.583333333333336,1.11328125,0,0,0,high_confidence_review
651,stress,ngc_3031,ngc_3031__std_001831.npy,spatial_offset_4pix__shell_minor,1,722.5201416015625,0.9991326928138733,0.8411177396774292,10.604938271604938,43.75,0.99609375,0,0,0,high_confidence_review
652,stress,ngc_3031,ngc_3031__std_007200.npy,random_nearby_grazing,1,722.3212890625,0.9999900460243225,0.8939619660377502,9.975308641975309,43.75,0.95703125,0,0,0,high_confidence_review
653,val,ngc_2366,ngc_2366__std_000365.npy,centered_positive__shell_minor,1,722.317626953125,0.9999575018882751,0.8609268665313721,10.620253164556962,45.833333333333336,0.95703125,0,0,0,high_confidence_review
654,stress,ngc_3031,ngc_3031__std_002077.npy,velocity_offset_+30kms,3,722.0789794921875,0.9999659657478333,0.8773742318153381,10.160493827160494,43.75,0.91796875,0,0,0,high_confidence_review
655,stress,ngc_3031,ngc_3031__std_001977.npy,centered_positive__shell_minor,2,721.7803955078125,0.9996256828308105,0.8491533994674683,10.493827160493828,45.833333333333336,0.9765625,0,0,0,high_confidence_review
656,stress,ngc_3031,ngc_3031__std_005537.npy,random_nearby_grazing,2,721.6687622070312,0.9958949685096741,0.7930426001548767,11.234567901234568,41.66666666666667,1.171875,0,0,0,high_confidence_review
657,stress,ngc_3031,ngc_3031__std_007878.npy,centered_positive__shell_major,1,721.61279296875,0.9984691739082336,0.8549914360046387,10.419753086419753,39.583333333333336,1.03515625,0,0,0,high_confidence_review
658,val,ngc_2366,ngc_2366__std_000658.npy,spatial_offset_16pix__shell_major,1,721.3876953125,0.9869364500045776,0.8114597201347351,11.253164556962025,35.41666666666667,1.42578125,0,0,0,high_confidence_review
659,stress,ngc_3031,ngc_3031__std_005602.npy,spatial_offset_8pix__shell_minor,2,721.15966796875,0.9957946538925171,0.8039684295654297,11.074074074074074,58.333333333333336,0.87890625,0,0,0,high_confidence_review
660,stress,ngc_3031,ngc_3031__std_006999.npy,spatial_offset_4pix__shell_major,3,720.7412109375,0.9980430006980896,0.8459404110908508,10.518518518518519,47.91666666666667,0.95703125,0,0,0,high_confidence_review
661,stress,ngc_3031,ngc_3031__std_001418.npy,spatial_offset_16pix__shell_minor,4,720.6536865234375,0.996761679649353,0.8226640224456787,10.814814814814815,47.91666666666667,1.015625,0,0,0,high_confidence_review
662,test,ho_ii,ho_ii__std_000977.npy,spatial_offset_16pix__shell_minor,1,720.4376220703125,0.9970092177391052,0.8196104764938354,10.10344827586207,39.583333333333336,1.23046875,0,0,0,high_confidence_review
663,stress,ngc_3031,ngc_3031__std_004538.npy,spatial_offset_16pix__shell_minor,3,719.9996337890625,0.994997501373291,0.7886085510253906,11.271604938271604,50.0,0.9765625,0,0,0,high_confidence_review
664,stress,ngc_3031,ngc_3031__std_001386.npy,spatial_offset_16pix__shell_major,4,719.9227294921875,0.9951961040496826,0.8208925127983093,10.82716049382716,41.66666666666667,1.15234375,0,0,0,high_confidence_review
665,test,ngc_7793,ngc_7793__std_000106.npy,centered_positive__galaxy_major,1,719.51953125,0.9996787905693054,0.8774628639221191,9.534883720930232,41.66666666666667,1.03515625,0,0,0,high_confidence_review
666,stress,ngc_3031,ngc_3031__std_001862.npy,angle_offset_-45deg,3,719.1563720703125,0.9987995624542236,0.8237758874893188,10.777777777777779,41.66666666666667,1.0546875,0,0,0,high_confidence_review
667,stress,ngc_3031,ngc_3031__std_005076.npy,spatial_offset_8pix__shell_major,1,718.8621826171875,0.9913827776908875,0.8040964007377625,11.037037037037036,58.333333333333336,0.8203125,0,0,0,high_confidence_review
668,val,ngc_4736,ngc_4736__std_000140.npy,spatial_offset_4pix__shell_minor,3,718.2939453125,0.998782753944397,0.7998818755149841,19.106382978723403,35.41666666666667,1.38671875,0,0,0,high_confidence_review
669,val,ngc_4449,ngc_4449__std_000326.npy,spatial_offset_16pix__shell_minor,1,718.1220703125,0.9979966878890991,0.8273295760154724,4.0,47.91666666666667,0.9375,0,0,0,medium_confidence_review
670,stress,ngc_3031,ngc_3031__std_007359.npy,centered_positive__shell_minor,3,717.8750610351562,0.9983537197113037,0.8318367004394531,10.654320987654321,41.66666666666667,0.99609375,0,0,0,high_confidence_review
671,stress,ngc_3031,ngc_3031__std_002315.npy,centered_positive__shell_minor,1,716.854736328125,0.9995914697647095,0.8335520029067993,10.617283950617283,45.833333333333336,0.9765625,0,0,0,high_confidence_review
672,stress,ngc_3031,ngc_3031__std_004834.npy,random_nearby_grazing,3,716.0825805664062,0.9954144358634949,0.8202549815177917,10.777777777777779,52.083333333333336,0.8984375,0,0,0,high_confidence_review
673,stress,ngc_3031,ngc_3031__std_005739.npy,angle_offset_+45deg,3,716.0384521484375,0.9996468424797058,0.8249291181564331,10.716049382716049,45.833333333333336,1.2109375,0,0,0,high_confidence_review
674,test,ngc_3184,ngc_3184__std_000818.npy,spatial_offset_8pix__shell_minor,3,715.7886962890625,0.9998639225959778,0.850105345249176,31.185185185185187,37.5,1.1328125,0,0,0,high_confidence_review
675,test,ho_ii,ho_ii__std_000581.npy,spatial_offset_16pix__shell_major,3,715.7301635742188,0.9997912049293518,0.8803569078445435,9.344827586206897,43.75,0.9765625,0,0,0,high_confidence_review
676,test,ngc_3184,ngc_3184__std_000821.npy,spatial_offset_16pix__shell_minor,2,715.6747436523438,0.9992868304252625,0.8429620265960693,31.444444444444443,33.333333333333336,1.23046875,0,0,0,high_confidence_review
677,test,ngc_3184,ngc_3184__std_000848.npy,angle_offset_-45deg,1,715.662841796875,0.9905345439910889,0.8141784071922302,32.55555555555556,31.250000000000004,1.34765625,0,0,0,high_confidence_review
678,test,ngc_7793,ngc_7793__std_000117.npy,spatial_offset_8pix__shell_minor,1,715.604736328125,0.9998466372489929,0.8726887106895447,9.534883720930232,37.5,1.0546875,0,0,0,high_confidence_review
679,val,ngc_4449,ngc_4449__std_000390.npy,centered_positive__shell_major,1,715.5009765625,0.9910951852798462,0.7862648367881775,4.193548387096774,58.333333333333336,0.8984375,0,0,0,medium_confidence_review
680,stress,ngc_3031,ngc_3031__std_001569.npy,spatial_offset_16pix__shell_major,2,715.4654541015625,0.9997237920761108,0.858902096748352,10.283950617283951,45.833333333333336,0.9375,0,0,0,high_confidence_review
681,stress,ngc_3031,ngc_3031__std_004807.npy,velocity_offset_+30kms,1,715.423095703125,0.9909829497337341,0.8148326873779297,10.839506172839506,58.333333333333336,0.83984375,0,0,0,high_confidence_review
682,stress,ngc_3031,ngc_3031__std_006349.npy,spatial_offset_4pix__shell_major,1,715.190185546875,0.996803879737854,0.835502564907074,10.567901234567902,43.75,1.19140625,0,0,0,high_confidence_review
683,stress,ngc_3031,ngc_3031__std_007717.npy,velocity_offset_-15kms,2,714.7733154296875,0.9999552369117737,0.874875545501709,10.08641975308642,43.75,0.91796875,0,0,0,high_confidence_review
684,stress,ngc_3031,ngc_3031__std_005220.npy,velocity_offset_-30kms,1,714.7631225585938,0.9993196129798889,0.8458735346794128,10.432098765432098,39.583333333333336,1.07421875,0,0,0,high_confidence_review
685,stress,ngc_3031,ngc_3031__std_001583.npy,velocity_offset_+30kms,1,714.5894165039062,0.9998243451118469,0.8367557525634766,10.54320987654321,43.75,1.07421875,0,0,0,high_confidence_review
686,stress,ngc_3031,ngc_3031__std_007199.npy,velocity_offset_+30kms,1,714.0223388671875,0.9999832510948181,0.8925279378890991,9.876543209876543,43.75,0.9375,0,0,0,high_confidence_review
687,test,ho_ii,ho_ii__std_000341.npy,centered_positive__galaxy_minor,1,713.5390625,0.9999733567237854,0.8975334167480469,9.137931034482758,41.66666666666667,0.8984375,0,0,0,high_confidence_review
688,stress,ngc_3031,ngc_3031__std_002142.npy,spatial_offset_4pix__shell_minor,1,713.26171875,0.9999721646308899,0.8784011602401733,10.024691358024691,45.833333333333336,0.859375,0,0,0,high_confidence_review
689,stress,ngc_3031,ngc_3031__std_001914.npy,angle_offset_-45deg,3,713.1102294921875,0.9959551692008972,0.8121984601020813,10.839506172839506,39.583333333333336,1.171875,0,0,0,high_confidence_review
690,test,ngc_3184,ngc_3184__std_000089.npy,spatial_offset_4pix__shell_minor,3,713.0780029296875,0.9999885559082031,0.8847121596336365,29.85185185185185,39.583333333333336,1.015625,0,0,0,high_confidence_review
691,stress,ngc_3031,ngc_3031__std_001834.npy,spatial_offset_16pix__shell_minor,1,713.0196533203125,0.9985792636871338,0.8549396395683289,10.296296296296296,39.583333333333336,1.07421875,0,0,0,high_confidence_review
692,val,ngc_4449,ngc_4449__std_000040.npy,spatial_offset_16pix__shell_minor,1,712.7498779296875,0.9996262788772583,0.8464962840080261,3.880184331797235,39.583333333333336,1.07421875,0,0,0,medium_confidence_review
693,stress,ngc_3031,ngc_3031__std_001727.npy,spatial_offset_4pix__shell_minor,1,712.6185913085938,0.9997208714485168,0.852414608001709,10.320987654320987,45.833333333333336,1.015625,0,0,0,high_confidence_review
694,stress,ngc_3031,ngc_3031__std_001819.npy,random_nearby_grazing,1,712.5546264648438,0.9997787475585938,0.8584995269775391,10.246913580246913,43.75,0.95703125,0,0,0,high_confidence_review
695,stress,ngc_3031,ngc_3031__std_006405.npy,spatial_offset_16pix__shell_major,2,712.4741821289062,0.9990642070770264,0.7694105505943298,11.432098765432098,56.25000000000001,1.328125,0,0,0,high_confidence_review
696,test,ho_ii,ho_ii__std_000688.npy,spatial_offset_8pix__shell_minor,1,712.064453125,0.9999870657920837,0.9036350846290588,9.057471264367816,43.75,0.87890625,0,0,0,high_confidence_review
697,val,ngc_2366,ngc_2366__std_000656.npy,spatial_offset_8pix__shell_major,1,711.9657592773438,0.9965390563011169,0.8118195533752441,11.10126582278481,35.41666666666667,1.3671875,0,0,0,high_confidence_review
698,stress,ngc_3031,ngc_3031__std_007794.npy,velocity_offset_-30kms,3,711.452392578125,0.9955282807350159,0.8243944048881531,10.654320987654321,37.5,1.19140625,0,0,0,high_confidence_review
699,val,ngc_2366,ngc_2366__std_000561.npy,spatial_offset_16pix__shell_minor,1,710.8887939453125,0.9926552176475525,0.8199409246444702,10.974683544303797,33.333333333333336,1.38671875,0,0,0,high_confidence_review
700,stress,ngc_3031,ngc_3031__std_005224.npy,random_nearby_grazing,3,710.4063720703125,0.9992260336875916,0.8299139738082886,10.567901234567902,37.5,1.19140625,0,0,0,high_confidence_review
701,stress,ngc_3031,ngc_3031__std_001784.npy,angle_offset_-45deg,3,710.1580810546875,0.9965108036994934,0.8335188627243042,10.518518518518519,41.66666666666667,1.1328125,0,0,0,high_confidence_review
702,stress,ngc_3031,ngc_3031__std_002116.npy,spatial_offset_4pix__shell_minor,1,709.0997314453125,0.9993765950202942,0.8461810350418091,10.345679012345679,47.91666666666667,0.95703125,0,0,0,high_confidence_review
703,stress,ngc_3031,ngc_3031__std_005322.npy,angle_offset_+22.5deg,2,708.9154052734375,0.9996971487998962,0.8666447401046753,10.098765432098766,37.5,0.99609375,0,0,0,high_confidence_review
704,stress,ngc_3031,ngc_3031__std_007720.npy,random_nearby_grazing,1,708.6246337890625,0.9999606013298035,0.8835718631744385,9.901234567901234,41.66666666666667,0.8984375,0,0,0,high_confidence_review
705,stress,ngc_3031,ngc_3031__std_007687.npy,angle_offset_-22.5deg,1,708.4078369140625,0.9999606013298035,0.8778287768363953,9.962962962962964,43.75,0.9375,0,0,0,high_confidence_review
706,stress,ngc_3031,ngc_3031__std_006348.npy,spatial_offset_4pix__shell_major,2,708.3662109375,0.9999479055404663,0.8821496963500977,9.91358024691358,41.66666666666667,0.95703125,0,0,0,high_confidence_review
707,stress,ngc_3031,ngc_3031__std_008187.npy,velocity_offset_+30kms,2,708.152587890625,0.9973865151405334,0.8350855708122253,10.469135802469136,41.66666666666667,1.0546875,0,0,0,high_confidence_review
708,stress,ngc_3031,ngc_3031__std_000153.npy,velocity_offset_+30kms,1,707.848388671875,0.998927891254425,0.8416746854782104,10.382716049382717,43.75,1.09375,0,0,0,high_confidence_review
709,val,ngc_2366,ngc_2366__std_000469.npy,centered_positive__shell_minor,1,707.80615234375,0.9999560713768005,0.8527784943580627,10.50632911392405,39.583333333333336,1.09375,0,0,0,high_confidence_review
