galaxy,source_galaxy_name,shell_id,paper_type,paper_type_label,review_hint,ra_deg,dec_deg,velocity_center_kms,diameter_pc,expansion_velocity_kms,position_angle_deg,axis_ratio,galactocentric_radius_kpc,nHI,kinematic_age_myr,log_energy_erg,log_HI_mass,recommended_pv_center_velocity_kms,recommended_pv_spatial_window_kpc,recommended_pv_velocity_window_kms,recommended_major_axis_pa_deg,recommended_minor_axis_pa_deg,generated_patch_count,generated_splits,generated_cut_categories,detected_after_filters,best_split,best_patch_filename,best_cut_category,best_component_id,best_probability_mass,best_max_probability,best_mean_probability,best_area_over_beam,best_velocity_extent_kms,best_spatial_extent_kpc,best_fill_factor,best_probability_mass_density,best_edge_touching,best_velocity_edge_touching,best_velocity_extent_gt_70kms,supporting_candidate_components,supporting_patch_count,overlapping_label_component_count,supporting_cut_categories,candidate_quality_class
ngc_3031,NGC 3031,297,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",149.11291666666668,69.06580555555556,-119.0,106.0,8.0,90.0,0.6,9.0,0.1,6.0,0.5,0.3,-119.0,5.0,200.0,90.0,0.0,22,stress,spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_16pix__shell_major:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007715.npy,angle_offset_+45deg,2,798.7659912109375,0.9977062940597534,0.8579656481742859,11.493827160493828,39.583333333333336,1.19140625,0.8032786885245902,0.6891854971621548,0,0,0,86,26,22,spatial_offset_4pix__shell_minor:9;random_nearby_grazing:8;spatial_offset_16pix__shell_minor:7;spatial_offset_4pix__shell_major:6;spatial_offset_8pix__shell_major:6;spatial_offset_16pix__shell_major:6;spatial_offset_8pix__shell_minor:5;centered_positive__shell_major:4;velocity_offset_+15kms:4;velocity_offset_-15kms:4;velocity_offset_-30kms:4;velocity_offset_+30kms:4;angle_offset_-22.5deg:4;angle_offset_+22.5deg:3;centered_positive__shell_minor:3;centered_positive__galaxy_major:3;angle_offset_+45deg:2;centered_positive__galaxy_minor:2;angle_offset_-45deg:2,high_confidence_review
ngc_3031,NGC 3031,298,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.115,68.90536111111112,-212.0,122.0,8.0,84.0,0.8,11.4,-0.5,7.0,0.0,-0.1,-212.0,5.0,200.0,84.0,174.0,8,stress,spatial_offset_4pix__shell_major:1;spatial_offset_8pix__shell_major:1;spatial_offset_16pix__shell_major:1;spatial_offset_16pix__shell_minor:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;random_nearby_grazing:1,1,stress,ngc_3031__std_007730.npy,spatial_offset_16pix__shell_major,1,57.68037033081055,0.8418064713478088,0.46516427397727966,1.5308641975308641,18.75,0.37109375,0.7251461988304093,0.3373121071977225,0,0,0,14,8,0,velocity_offset_-30kms:4;spatial_offset_8pix__shell_major:4;velocity_offset_-15kms:2;spatial_offset_16pix__shell_major:1;spatial_offset_4pix__shell_major:1;spatial_offset_16pix__shell_minor:1;angle_offset_-22.5deg:1,low_confidence_review
ngc_3031,NGC 3031,299,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.11625,69.08577777777778,-81.0,122.0,8.0,164.0,0.8,10.1,-0.4,7.0,0.1,0.0,-81.0,5.0,200.0,164.0,74.0,26,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007767.npy,angle_offset_+45deg,3,663.809326171875,0.9998525381088257,0.8699991106987,9.419753086419753,41.66666666666667,0.8984375,0.8293478260869566,0.7215318762737771,0,0,0,89,26,29,spatial_offset_8pix__shell_minor:9;spatial_offset_8pix__shell_major:8;spatial_offset_4pix__shell_minor:7;spatial_offset_16pix__shell_minor:7;spatial_offset_4pix__shell_major:6;spatial_offset_16pix__shell_major:6;centered_positive__shell_minor:5;random_nearby_grazing:5;angle_offset_-45deg:4;centered_positive__galaxy_minor:4;velocity_offset_+30kms:4;angle_offset_-22.5deg:4;angle_offset_+45deg:3;centered_positive__shell_major:3;velocity_offset_+15kms:3;velocity_offset_-15kms:3;velocity_offset_-30kms:3;centered_positive__galaxy_major:3;angle_offset_+22.5deg:2,high_confidence_review
ngc_3031,NGC 3031,300,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.1175,69.02827777777777,-173.0,447.0,13.0,31.0,0.8,8.0,-0.4,17.0,2.2,2.0,-173.0,5.0,200.0,31.0,121.0,25,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_major:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007794.npy,velocity_offset_-30kms,3,711.452392578125,0.9955282807350159,0.8243944048881531,10.654320987654321,37.5,1.19140625,0.7859744990892532,0.6479529987050319,0,0,0,81,26,22,spatial_offset_8pix__shell_major:7;spatial_offset_4pix__shell_major:7;spatial_offset_4pix__shell_minor:7;random_nearby_grazing:7;spatial_offset_16pix__shell_major:6;angle_offset_-22.5deg:5;centered_positive__galaxy_minor:5;spatial_offset_8pix__shell_minor:5;spatial_offset_16pix__shell_minor:5;angle_offset_-45deg:4;velocity_offset_-30kms:3;velocity_offset_-15kms:3;centered_positive__shell_major:3;centered_positive__shell_minor:3;angle_offset_+45deg:3;velocity_offset_+30kms:3;velocity_offset_+15kms:2;centered_positive__galaxy_major:2;angle_offset_+22.5deg:1,high_confidence_review
ngc_3031,NGC 3031,301,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.11916666666667,69.04869444444444,-142.0,111.0,8.0,109.0,0.6,8.6,-0.2,7.0,0.2,0.1,-142.0,5.0,200.0,109.0,19.0,22,stress,spatial_offset_4pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_8pix__shell_major:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007803.npy,centered_positive__galaxy_minor,3,662.4771118164062,0.995012104511261,0.8088853359222412,10.11111111111111,39.583333333333336,1.03515625,0.8133068520357497,0.6578720077620718,0,0,0,86,26,9,spatial_offset_4pix__shell_major:10;spatial_offset_8pix__shell_major:9;spatial_offset_8pix__shell_minor:7;spatial_offset_4pix__shell_minor:7;random_nearby_grazing:6;spatial_offset_16pix__shell_major:6;centered_positive__galaxy_minor:4;centered_positive__shell_minor:4;spatial_offset_16pix__shell_minor:4;angle_offset_+22.5deg:3;velocity_offset_-15kms:3;centered_positive__shell_major:3;velocity_offset_+30kms:3;velocity_offset_-30kms:3;velocity_offset_+15kms:3;angle_offset_-45deg:3;angle_offset_-22.5deg:3;centered_positive__galaxy_major:3;angle_offset_+45deg:2,high_confidence_review
ngc_3031,NGC 3031,302,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.11958333333334,69.08536111111111,-81.0,143.0,8.0,80.0,0.5,10.2,-0.4,9.0,0.3,0.2,-81.0,5.0,200.0,80.0,170.0,26,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007845.npy,angle_offset_+45deg,3,837.1141357421875,0.9991613030433655,0.8438650369644165,12.246913580246913,45.833333333333336,1.15234375,0.7642526964560863,0.6449261446395897,0,0,0,101,26,30,spatial_offset_8pix__shell_major:10;random_nearby_grazing:9;spatial_offset_4pix__shell_major:9;spatial_offset_4pix__shell_minor:8;spatial_offset_16pix__shell_major:6;spatial_offset_8pix__shell_minor:6;spatial_offset_16pix__shell_minor:6;velocity_offset_-15kms:5;velocity_offset_+30kms:5;velocity_offset_-30kms:5;angle_offset_-45deg:4;velocity_offset_+15kms:4;centered_positive__shell_major:4;centered_positive__galaxy_minor:4;centered_positive__shell_minor:4;angle_offset_+45deg:3;angle_offset_+22.5deg:3;angle_offset_-22.5deg:3;centered_positive__galaxy_major:3,high_confidence_review
ngc_3031,NGC 3031,303,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.12083333333334,69.08991666666667,-65.0,136.0,8.0,160.0,0.8,10.5,-0.5,8.0,0.2,0.1,-65.0,5.0,200.0,160.0,70.0,25,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007853.npy,centered_positive__shell_minor,2,595.1510620117188,0.9970216155052185,0.8152754306793213,9.012345679012345,35.41666666666667,1.015625,0.8257918552036199,0.6732478077055642,0,0,0,71,26,18,spatial_offset_4pix__shell_minor:8;spatial_offset_8pix__shell_minor:7;spatial_offset_16pix__shell_minor:7;spatial_offset_8pix__shell_major:6;spatial_offset_4pix__shell_major:5;angle_offset_+22.5deg:5;angle_offset_-45deg:4;random_nearby_grazing:4;spatial_offset_16pix__shell_major:4;centered_positive__shell_minor:3;angle_offset_+45deg:3;centered_positive__galaxy_minor:2;angle_offset_-22.5deg:2;velocity_offset_+15kms:2;centered_positive__shell_major:2;velocity_offset_-15kms:2;velocity_offset_+30kms:2;centered_positive__galaxy_major:2;velocity_offset_-30kms:1,high_confidence_review
ngc_3031,NGC 3031,304,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.1225,69.07783333333333,-88.0,106.0,8.0,52.0,0.4,10.0,-0.4,6.0,-0.1,-0.2,-88.0,5.0,200.0,52.0,142.0,25,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_major:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007884.npy,spatial_offset_8pix__shell_major,5,791.1907958984375,0.9982681274414062,0.841692328453064,11.604938271604938,45.833333333333336,1.09375,0.762987012987013,0.6422003213461344,0,0,0,95,25,39,spatial_offset_4pix__shell_minor:9;spatial_offset_8pix__shell_major:8;random_nearby_grazing:8;spatial_offset_4pix__shell_major:7;spatial_offset_8pix__shell_minor:7;centered_positive__galaxy_minor:6;spatial_offset_16pix__shell_major:5;angle_offset_+45deg:5;velocity_offset_-30kms:4;velocity_offset_-15kms:4;centered_positive__shell_major:4;velocity_offset_+15kms:4;velocity_offset_+30kms:4;angle_offset_-22.5deg:4;centered_positive__shell_minor:4;centered_positive__galaxy_major:4;angle_offset_-45deg:3;spatial_offset_16pix__shell_minor:3;angle_offset_+22.5deg:2,high_confidence_review
ngc_3031,NGC 3031,305,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.1229166666667,69.04616666666666,-142.0,111.0,20.0,131.0,0.6,8.7,-0.2,3.0,0.8,0.1,-142.0,5.0,200.0,131.0,41.0,22,stress,spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_4pix__shell_minor:1;spatial_offset_8pix__shell_minor:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007917.npy,spatial_offset_8pix__shell_minor,2,752.3983154296875,0.9903673529624939,0.765410304069519,12.135802469135802,37.5,1.4453125,0.737987987987988,0.5648636001724381,0,0,0,80,26,8,spatial_offset_4pix__shell_major:9;spatial_offset_16pix__shell_minor:7;spatial_offset_8pix__shell_major:7;random_nearby_grazing:7;angle_offset_+22.5deg:6;spatial_offset_8pix__shell_minor:5;spatial_offset_4pix__shell_minor:5;angle_offset_+45deg:4;spatial_offset_16pix__shell_major:4;angle_offset_-22.5deg:4;centered_positive__galaxy_minor:3;velocity_offset_-15kms:3;velocity_offset_-30kms:3;velocity_offset_+15kms:3;centered_positive__shell_major:3;centered_positive__galaxy_major:3;centered_positive__shell_minor:2;angle_offset_-45deg:1;velocity_offset_+30kms:1,high_confidence_review
ngc_3031,NGC 3031,306,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.12541666666667,69.11075,34.0,161.0,8.0,12.0,0.6,11.8,-0.4,10.0,0.5,0.4,34.0,5.0,200.0,12.0,102.0,22,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_major:1;spatial_offset_4pix__shell_minor:1;spatial_offset_8pix__shell_minor:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007942.npy,spatial_offset_8pix__shell_minor,2,575.58349609375,0.9985935091972351,0.8129710555076599,8.74074074074074,35.41666666666667,1.03515625,0.7857935627081021,0.6388274096490011,0,0,0,80,26,5,spatial_offset_4pix__shell_major:9;random_nearby_grazing:7;spatial_offset_4pix__shell_minor:7;spatial_offset_8pix__shell_minor:5;spatial_offset_8pix__shell_major:5;centered_positive__galaxy_minor:4;velocity_offset_+30kms:4;velocity_offset_+15kms:4;centered_positive__shell_major:4;velocity_offset_-30kms:4;spatial_offset_16pix__shell_major:4;spatial_offset_16pix__shell_minor:4;centered_positive__shell_minor:4;angle_offset_-22.5deg:3;velocity_offset_-15kms:3;centered_positive__galaxy_major:3;angle_offset_-45deg:2;angle_offset_+45deg:2;angle_offset_+22.5deg:2,high_confidence_review
ngc_3031,NGC 3031,307,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.12625,69.08072222222222,-83.0,101.0,8.0,149.0,0.9,10.2,-0.4,6.0,-0.2,-0.3,-83.0,5.0,200.0,149.0,59.0,24,stress,spatial_offset_8pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_16pix__shell_major:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007970.npy,spatial_offset_16pix__shell_minor,3,785.8651123046875,0.9985477328300476,0.8598086833953857,11.283950617283951,45.833333333333336,1.03515625,0.7838765008576329,0.6739838012904695,0,0,0,84,25,30,spatial_offset_4pix__shell_minor:8;spatial_offset_16pix__shell_minor:7;spatial_offset_8pix__shell_minor:7;random_nearby_grazing:7;spatial_offset_8pix__shell_major:6;spatial_offset_4pix__shell_major:5;angle_offset_-22.5deg:5;centered_positive__galaxy_minor:4;centered_positive__shell_minor:4;spatial_offset_16pix__shell_major:4;angle_offset_+22.5deg:4;velocity_offset_+30kms:4;angle_offset_+45deg:3;angle_offset_-45deg:3;centered_positive__shell_major:3;velocity_offset_-30kms:3;velocity_offset_-15kms:3;velocity_offset_+15kms:2;centered_positive__galaxy_major:2,high_confidence_review
ngc_3031,NGC 3031,308,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.13083333333333,69.08736111111111,-63.0,122.0,8.0,100.0,0.8,10.7,-0.4,7.0,0.1,0.0,-63.0,5.0,200.0,100.0,10.0,24,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_008001.npy,angle_offset_+45deg,1,623.8928833007812,0.9989580512046814,0.8465303778648376,9.098765432098766,43.75,0.8984375,0.7629399585921325,0.6458518460670614,0,0,0,89,26,23,spatial_offset_16pix__shell_minor:8;spatial_offset_8pix__shell_minor:7;spatial_offset_4pix__shell_minor:7;spatial_offset_8pix__shell_major:7;spatial_offset_4pix__shell_major:7;random_nearby_grazing:7;spatial_offset_16pix__shell_major:5;angle_offset_+45deg:4;angle_offset_+22.5deg:4;angle_offset_-22.5deg:4;velocity_offset_-30kms:4;velocity_offset_-15kms:4;velocity_offset_+15kms:4;centered_positive__shell_major:4;velocity_offset_+30kms:3;angle_offset_-45deg:3;centered_positive__galaxy_major:3;centered_positive__galaxy_minor:2;centered_positive__shell_minor:2,high_confidence_review
ngc_3031,NGC 3031,309,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.13125,68.90275000000001,-214.0,155.0,8.0,65.0,0.5,11.7,-0.7,10.0,0.1,0.0,-214.0,5.0,200.0,65.0,155.0,2,stress,velocity_offset_-30kms:1;velocity_offset_-15kms:1,1,stress,ngc_3031__std_008028.npy,velocity_offset_-30kms,1,232.55255126953125,0.9804455637931824,0.7453607320785522,3.8518518518518516,29.166666666666668,0.56640625,0.7684729064039408,0.5727895351466287,0,0,0,8,7,0,velocity_offset_-30kms:2;velocity_offset_-15kms:1;spatial_offset_16pix__shell_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_8pix__shell_major:1;angle_offset_+22.5deg:1;spatial_offset_8pix__shell_minor:1,medium_confidence_review
ngc_3031,NGC 3031,310,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.1325,69.06694444444445,-114.0,126.0,8.0,11.0,0.7,9.8,-0.3,8.0,0.3,0.1,-114.0,5.0,200.0,11.0,101.0,25,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_008037.npy,centered_positive__galaxy_minor,2,742.6229248046875,0.9950398802757263,0.8045752048492432,11.395061728395062,43.75,1.15234375,0.744955609362389,0.5993728206656074,0,0,0,69,25,13,spatial_offset_4pix__shell_minor:8;spatial_offset_8pix__shell_major:8;spatial_offset_8pix__shell_minor:7;spatial_offset_16pix__shell_major:6;spatial_offset_4pix__shell_major:6;spatial_offset_16pix__shell_minor:5;centered_positive__shell_minor:5;random_nearby_grazing:5;angle_offset_-22.5deg:3;centered_positive__shell_major:3;centered_positive__galaxy_minor:2;velocity_offset_-15kms:2;velocity_offset_-30kms:2;velocity_offset_+15kms:2;centered_positive__galaxy_major:2;angle_offset_-45deg:1;velocity_offset_+30kms:1;angle_offset_+22.5deg:1,high_confidence_review
