split,galaxy,filename,cut_category,manifest_shell_id,shell_type,shell_ids_for_type,label_pixels,single_label_type_in_patch,max_probability,mean_probability_on_label,integrated_probability_on_label,predicted_pixels,tp_pixels,fp_pixels,fn_pixels,pixel_precision,pixel_recall,dice,patch_hit
val,ngc_2366,ngc_2366__std_000101.npy,velocity_offset_+30kms,4,1,"3,5",547,0,0.9932562708854675,0.30485761165618896,166.75711059570312,1041,285,756,262,0.2737752161383285,0.5210237659963437,0.3589420654911839,1
val,ngc_2366,ngc_2366__std_000101.npy,velocity_offset_+30kms,4,3,4,108,0,0.9932562708854675,0.9142553806304932,98.73957824707031,1041,108,933,0,0.1037463976945245,1.0,0.18798955613577023,1
val,ngc_2366,ngc_2366__std_000102.npy,random_nearby_grazing,4,1,"2,3",530,0,0.9996122717857361,0.6073500514030457,321.8955383300781,990,395,595,135,0.398989898989899,0.7452830188679245,0.5197368421052632,1
val,ngc_2366,ngc_2366__std_000102.npy,random_nearby_grazing,4,3,4,26,0,0.9996122717857361,0.9794503450393677,25.465709686279297,990,26,964,0,0.026262626262626262,1.0,0.051181102362204724,1
val,ngc_2366,ngc_2366__std_000103.npy,random_nearby_grazing,4,1,"3,5",467,0,0.9905049800872803,0.4014025926589966,187.45501708984375,707,216,491,251,0.3055162659123055,0.4625267665952891,0.3679727427597956,1
val,ngc_2366,ngc_2366__std_000103.npy,random_nearby_grazing,4,3,4,32,0,0.9905049800872803,0.9380871653556824,30.018789291381836,707,32,675,0,0.04526166902404526,1.0,0.08660351826792964,1
val,ngc_2366,ngc_2366__std_000104.npy,centered_positive__shell_major,5,1,5,312,1,0.9998418688774109,0.8052507638931274,251.2382354736328,1283,277,1006,35,0.21590023382696805,0.8878205128205128,0.34733542319749217,1
val,ngc_2366,ngc_2366__std_000105.npy,centered_positive__shell_minor,5,1,5,286,1,0.9981058835983276,0.7295402884483337,208.64852905273438,1078,246,832,40,0.22820037105751392,0.8601398601398601,0.36070381231671556,1
val,ngc_2366,ngc_2366__std_000106.npy,centered_positive__galaxy_major,5,1,5,312,0,0.9998483657836914,0.7553099989891052,235.65672302246094,870,262,608,50,0.30114942528735633,0.8397435897435898,0.4433164128595601,1
val,ngc_2366,ngc_2366__std_000106.npy,centered_positive__galaxy_major,5,2,11,229,0,0.9998483657836914,0.4184039235115051,95.81449890136719,870,111,759,118,0.12758620689655173,0.4847161572052402,0.20200181983621474,1
val,ngc_2366,ngc_2366__std_000107.npy,centered_positive__galaxy_minor,5,1,"15,5",540,0,0.9974080324172974,0.33117035031318665,178.8319854736328,1047,213,834,327,0.2034383954154728,0.39444444444444443,0.2684310018903592,1
val,ngc_2366,ngc_2366__std_000107.npy,centered_positive__galaxy_minor,5,2,7,38,0,0.9974080324172974,0.7175160050392151,27.265607833862305,1047,36,1011,2,0.034383954154727794,0.9473684210526315,0.0663594470046083,1
val,ngc_2366,ngc_2366__std_000108.npy,spatial_offset_4pix__shell_major,5,1,5,264,1,0.996650218963623,0.711554229259491,187.85031127929688,1299,219,1080,45,0.16859122401847576,0.8295454545454546,0.2802303262955854,1
val,ngc_2366,ngc_2366__std_000109.npy,spatial_offset_4pix__shell_major,5,1,5,264,1,0.9998044371604919,0.7533521056175232,198.88494873046875,1247,220,1027,44,0.1764234161988773,0.8333333333333334,0.29119788219722037,1
val,ngc_2366,ngc_2366__std_000110.npy,spatial_offset_8pix__shell_major,5,1,"5,6",269,1,0.9980669617652893,0.2673358917236328,71.9133529663086,1166,103,1063,166,0.08833619210977701,0.3828996282527881,0.14355400696864112,1
val,ngc_2366,ngc_2366__std_000111.npy,spatial_offset_8pix__shell_major,5,1,5,176,1,0.9956377148628235,0.5336752533912659,93.92684936523438,1151,108,1043,68,0.09383145091225022,0.6136363636363636,0.1627731725697061,1
val,ngc_2366,ngc_2366__std_000112.npy,spatial_offset_16pix__shell_major,5,1,6,187,0,0.9962159395217896,0.5596020817756653,104.64559173583984,1066,123,943,64,0.11538461538461539,0.6577540106951871,0.19632881085395051,1
val,ngc_2366,ngc_2366__std_000112.npy,spatial_offset_16pix__shell_major,5,3,4,107,0,0.9962159395217896,0.927827000617981,99.2774887084961,1066,107,959,0,0.10037523452157598,1.0,0.1824381926683717,1
val,ngc_2366,ngc_2366__std_000113.npy,spatial_offset_16pix__shell_major,5,2,11,131,1,0.9997724890708923,0.45622724294662476,59.765769958496094,1768,71,1697,60,0.040158371040723985,0.5419847328244275,0.07477619799894682,1
val,ngc_2366,ngc_2366__std_000114.npy,spatial_offset_4pix__shell_minor,5,1,5,288,0,0.9990137815475464,0.3999006152153015,115.17137908935547,973,154,819,134,0.15827338129496402,0.5347222222222222,0.24425059476605868,1
val,ngc_2366,ngc_2366__std_000114.npy,spatial_offset_4pix__shell_minor,5,3,16,61,0,0.9990137815475464,0.003351411549374461,0.20443610846996307,973,0,973,61,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000115.npy,spatial_offset_4pix__shell_minor,5,1,5,264,1,0.9990198016166687,0.8166396617889404,215.59286499023438,1005,240,765,24,0.23880597014925373,0.9090909090909091,0.37825059101654845,1
val,ngc_2366,ngc_2366__std_000116.npy,spatial_offset_8pix__shell_minor,5,1,5,192,0,0.9988976716995239,0.014134698547422886,2.713862180709839,856,8,848,184,0.009345794392523364,0.041666666666666664,0.015267175572519083,1
val,ngc_2366,ngc_2366__std_000116.npy,spatial_offset_8pix__shell_minor,5,3,16,208,0,0.9988976716995239,0.0013081752695143223,0.27210044860839844,856,0,856,208,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000117.npy,spatial_offset_8pix__shell_minor,5,1,5,192,1,0.9996159672737122,0.865135908126831,166.10609436035156,915,179,736,13,0.19562841530054645,0.9322916666666666,0.32339656729900634,1
val,ngc_2366,ngc_2366__std_000118.npy,spatial_offset_16pix__shell_minor,5,2,7,118,1,0.9986652731895447,0.6655082106590271,78.52996826171875,978,95,883,23,0.09713701431492842,0.8050847457627118,0.17335766423357665,1
val,ngc_2366,ngc_2366__std_000119.npy,spatial_offset_16pix__shell_minor,5,1,18,276,0,0.9995984435081482,0.5874403119087219,162.13352966308594,834,193,641,83,0.2314148681055156,0.6992753623188406,0.34774774774774775,1
val,ngc_2366,ngc_2366__std_000119.npy,spatial_offset_16pix__shell_minor,5,2,8,277,0,0.9995984435081482,0.0007852506241761148,0.21751442551612854,834,0,834,277,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000119.npy,spatial_offset_16pix__shell_minor,5,3,12,87,0,0.9995984435081482,0.011300318874418736,0.9831277132034302,834,0,834,87,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000120.npy,angle_offset_-45deg,5,1,"1,13,14,5",986,0,0.9998669624328613,0.6626825928688049,653.405029296875,1128,710,418,276,0.6294326241134752,0.7200811359026369,0.6717123935666982,1
val,ngc_2366,ngc_2366__std_000120.npy,angle_offset_-45deg,5,2,8,233,0,0.9998669624328613,0.0001759623410180211,0.04099922627210617,1128,0,1128,233,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000121.npy,angle_offset_-22.5deg,5,1,5,312,0,0.9998371005058289,0.7601348161697388,237.1620635986328,892,262,630,50,0.2937219730941704,0.8397435897435898,0.43521594684385384,1
val,ngc_2366,ngc_2366__std_000121.npy,angle_offset_-22.5deg,5,2,11,170,0,0.9998371005058289,0.39381495118141174,66.94853973388672,892,81,811,89,0.09080717488789238,0.4764705882352941,0.15254237288135594,1
val,ngc_2366,ngc_2366__std_000122.npy,angle_offset_+22.5deg,5,1,"3,5",499,0,0.9956424236297607,0.4020764231681824,200.63613891601562,935,237,698,262,0.253475935828877,0.4749498997995992,0.3305439330543933,1
val,ngc_2366,ngc_2366__std_000122.npy,angle_offset_+22.5deg,5,3,4,36,0,0.9956424236297607,0.9611091613769531,34.59992980957031,935,36,899,0,0.038502673796791446,1.0,0.07415036045314109,1
val,ngc_2366,ngc_2366__std_000123.npy,angle_offset_+45deg,5,1,"2,5",352,0,0.9963151812553406,0.5908187627792358,207.96820068359375,1206,243,963,109,0.20149253731343283,0.6903409090909091,0.3119383825417201,1
val,ngc_2366,ngc_2366__std_000123.npy,angle_offset_+45deg,5,2,7,209,0,0.9963151812553406,0.5316836833953857,111.12189483642578,1206,133,1073,76,0.11028192371475953,0.6363636363636364,0.1879858657243816,1
val,ngc_2366,ngc_2366__std_000123.npy,angle_offset_+45deg,5,3,10,133,0,0.9963151812553406,0.2385624349117279,31.728803634643555,1206,47,1159,86,0.03897180762852405,0.3533834586466165,0.070201643017177,1
val,ngc_2366,ngc_2366__std_000124.npy,velocity_offset_-30kms,5,1,5,286,1,0.9997868537902832,0.8503696918487549,243.2057342529297,1281,260,1021,26,0.2029664324746292,0.9090909090909091,0.3318442884492661,1
val,ngc_2366,ngc_2366__std_000125.npy,velocity_offset_-15kms,5,1,5,286,1,0.9997829794883728,0.8480768799781799,242.54998779296875,1272,260,1012,26,0.20440251572327045,0.9090909090909091,0.3337612323491656,1
val,ngc_2366,ngc_2366__std_000126.npy,velocity_offset_+15kms,5,1,5,312,1,0.999862015247345,0.8397669792175293,262.0072937011719,1304,285,1019,27,0.21855828220858894,0.9134615384615384,0.3527227722772277,1
val,ngc_2366,ngc_2366__std_000127.npy,velocity_offset_+30kms,5,1,5,312,1,0.9998607635498047,0.8756614327430725,273.20635986328125,1293,292,1001,20,0.22583139984532097,0.9358974358974359,0.36386292834890965,1
val,ngc_2366,ngc_2366__std_000128.npy,random_nearby_grazing,5,1,"5,6",227,1,0.997748851776123,0.287341833114624,65.22659301757812,1180,101,1079,126,0.08559322033898305,0.44493392070484583,0.1435678749111585,1
val,ngc_2366,ngc_2366__std_000129.npy,random_nearby_grazing,5,1,5,216,1,0.9965624213218689,0.5876613855361938,126.93486022949219,1185,143,1042,73,0.12067510548523207,0.6620370370370371,0.20413990007137758,1
val,ngc_2366,ngc_2366__std_000130.npy,centered_positive__shell_major,6,1,"2,6",350,1,0.9984116554260254,0.7325674295425415,256.3985900878906,1564,288,1276,62,0.18414322250639387,0.8228571428571428,0.30094043887147337,1
val,ngc_2366,ngc_2366__std_000131.npy,centered_positive__shell_minor,6,1,"18,3,6",640,1,0.9993069171905518,0.17864273488521576,114.33135223388672,1058,126,932,514,0.11909262759924386,0.196875,0.14840989399293286,1
val,ngc_2366,ngc_2366__std_000132.npy,centered_positive__galaxy_major,6,1,"2,6",471,1,0.9979334473609924,0.7588942050933838,357.4391784667969,1517,395,1122,76,0.2603823335530653,0.8386411889596603,0.39738430583501005,1
val,ngc_2366,ngc_2366__std_000133.npy,centered_positive__galaxy_minor,6,1,"13,18,3,6",946,1,0.9999138712882996,0.304465115070343,288.02398681640625,1315,342,973,604,0.2600760456273764,0.36152219873150104,0.3025210084033613,1
val,ngc_2366,ngc_2366__std_000134.npy,spatial_offset_4pix__shell_major,6,1,6,168,1,0.9974009394645691,0.7574166059494019,127.2459945678711,1088,142,946,26,0.13051470588235295,0.8452380952380952,0.22611464968152867,1
val,ngc_2366,ngc_2366__std_000135.npy,spatial_offset_4pix__shell_major,6,1,"2,6",394,1,0.9982287287712097,0.7470866441726685,294.3521423339844,1359,341,1018,53,0.2509197939661516,0.8654822335025381,0.3890473474044495,1
val,ngc_2366,ngc_2366__std_000137.npy,spatial_offset_8pix__shell_major,6,1,2,192,1,0.9965810775756836,0.847217857837677,162.66583251953125,1591,184,1407,8,0.11565053425518541,0.9583333333333334,0.2063937184520471,1
val,ngc_2366,ngc_2366__std_000139.npy,spatial_offset_16pix__shell_major,6,3,4,8,1,0.9945919513702393,0.9416656494140625,7.5333251953125,1403,8,1395,0,0.005702066999287242,1.0,0.011339475549255847,1
val,ngc_2366,ngc_2366__std_000140.npy,spatial_offset_4pix__shell_minor,6,1,"3,6",484,0,0.9970951676368713,0.1936292052268982,93.71653747558594,949,100,849,384,0.1053740779768177,0.2066115702479339,0.13956734124214934,1
val,ngc_2366,ngc_2366__std_000140.npy,spatial_offset_4pix__shell_minor,6,2,11,261,0,0.9970951676368713,0.019910110160708427,5.196538925170898,949,20,929,241,0.02107481559536354,0.07662835249042145,0.03305785123966942,1
val,ngc_2366,ngc_2366__std_000141.npy,spatial_offset_4pix__shell_minor,6,1,"13,18,3,6",853,1,0.99952632188797,0.10528770834207535,89.81041717529297,1041,106,935,747,0.10182516810758886,0.1242672919109027,0.1119324181626188,1
val,ngc_2366,ngc_2366__std_000142.npy,spatial_offset_8pix__shell_minor,6,1,3,288,0,0.9957091808319092,0.20942384004592896,60.314064025878906,1068,103,965,185,0.09644194756554307,0.3576388888888889,0.15191740412979352,1
val,ngc_2366,ngc_2366__std_000142.npy,spatial_offset_8pix__shell_minor,6,2,11,351,0,0.9957091808319092,0.40902701020240784,143.5684814453125,1068,176,892,175,0.1647940074906367,0.5014245014245015,0.24806201550387597,1
val,ngc_2366,ngc_2366__std_000143.npy,spatial_offset_8pix__shell_minor,6,1,"13,18,3",810,1,0.9993737936019897,0.11325632035732269,91.73761749267578,1179,140,1039,670,0.11874469889737066,0.1728395061728395,0.14077425842131724,1
val,ngc_2366,ngc_2366__std_000144.npy,spatial_offset_16pix__shell_minor,6,2,11,24,0,0.9982726573944092,0.0008840682567097247,0.02121763862669468,1146,0,1146,24,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000144.npy,spatial_offset_16pix__shell_minor,6,3,12,83,0,0.9982726573944092,0.0009977812878787518,0.08281584829092026,1146,0,1146,83,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000145.npy,spatial_offset_16pix__shell_minor,6,1,"13,14,18,3",652,1,0.9994551539421082,0.6109040379524231,398.3094482421875,1543,491,1052,161,0.31821127673363575,0.7530674846625767,0.44738041002277906,1
val,ngc_2366,ngc_2366__std_000146.npy,angle_offset_-45deg,6,1,6,176,1,0.9999415278434753,0.9887499213218689,174.01998901367188,1386,176,1210,0,0.12698412698412698,1.0,0.22535211267605634,1
val,ngc_2366,ngc_2366__std_000147.npy,angle_offset_-22.5deg,6,1,6,216,1,0.9995932579040527,0.8698025345802307,187.87734985351562,1031,202,829,14,0.1959262851600388,0.9351851851851852,0.3239775461106656,1
val,ngc_2366,ngc_2366__std_000148.npy,angle_offset_+22.5deg,6,1,6,216,0,0.9983932375907898,0.5112130641937256,110.4220199584961,1122,130,992,86,0.11586452762923351,0.6018518518518519,0.19431988041853512,1
val,ngc_2366,ngc_2366__std_000148.npy,angle_offset_+22.5deg,6,3,4,15,0,0.9983932375907898,0.9646346569061279,14.46951961517334,1122,15,1107,0,0.013368983957219251,1.0,0.026385224274406333,1
val,ngc_2366,ngc_2366__std_000149.npy,angle_offset_+45deg,6,1,"5,6",504,1,0.9994698762893677,0.5191236734390259,261.6383361816406,1464,301,1163,203,0.20560109289617487,0.5972222222222222,0.30589430894308944,1
val,ngc_2366,ngc_2366__std_000150.npy,velocity_offset_-30kms,6,1,"2,6",340,1,0.9991039037704468,0.8241367936134338,280.2065124511719,1533,305,1228,35,0.1989562948467058,0.8970588235294118,0.3256807261078484,1
val,ngc_2366,ngc_2366__std_000151.npy,velocity_offset_-15kms,6,1,"2,6",340,1,0.9986832141876221,0.815191388130188,277.1650695800781,1550,302,1248,38,0.19483870967741934,0.888235294117647,0.31957671957671957,1
val,ngc_2366,ngc_2366__std_000152.npy,velocity_offset_+15kms,6,1,"2,6",350,1,0.9982459545135498,0.6990810036659241,244.67835998535156,1507,275,1232,75,0.18248175182481752,0.7857142857142857,0.29617662897145935,1
val,ngc_2366,ngc_2366__std_000153.npy,velocity_offset_+30kms,6,1,"2,6",360,1,0.9985594749450684,0.698740541934967,251.5465850830078,1483,285,1198,75,0.19217801753202968,0.7916666666666666,0.30927835051546393,1
val,ngc_2366,ngc_2366__std_000154.npy,random_nearby_grazing,6,1,6,96,1,0.9983869791030884,0.840292751789093,80.66810607910156,1172,87,1085,9,0.07423208191126279,0.90625,0.13722397476340695,1
val,ngc_2366,ngc_2366__std_000155.npy,random_nearby_grazing,6,1,"2,6",316,1,0.998067319393158,0.7927191257476807,250.49925231933594,1516,286,1230,30,0.18865435356200527,0.9050632911392406,0.31222707423580787,1
val,ngc_2366,ngc_2366__std_000156.npy,centered_positive__shell_major,7,1,9,132,0,0.9996031522750854,0.4275844395160675,56.44114685058594,1681,73,1608,59,0.04342653182629387,0.553030303030303,0.08052950910093767,1
val,ngc_2366,ngc_2366__std_000156.npy,centered_positive__shell_major,7,2,"7,8",405,0,0.9996031522750854,0.4679035246372223,189.5009307861328,1681,210,1471,195,0.12492563950029745,0.5185185185185185,0.20134228187919462,1
val,ngc_2366,ngc_2366__std_000157.npy,centered_positive__shell_minor,7,1,1,192,0,0.9998920559883118,0.002250744728371501,0.432142972946167,1101,0,1101,192,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000157.npy,centered_positive__shell_minor,7,2,7,242,0,0.9998920559883118,0.9030466675758362,218.53729248046875,1101,233,868,9,0.21162579473206175,0.9628099173553719,0.3469843633655994,1
val,ngc_2366,ngc_2366__std_000157.npy,centered_positive__shell_minor,7,3,16,215,0,0.9998920559883118,0.0011747499229386449,0.2525712251663208,1101,0,1101,215,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000158.npy,centered_positive__galaxy_major,7,1,"13,14",525,0,0.9999992847442627,0.9226670861244202,484.40020751953125,1432,517,915,8,0.3610335195530726,0.9847619047619047,0.5283597342871742,1
val,ngc_2366,ngc_2366__std_000158.npy,centered_positive__galaxy_major,7,2,7,242,0,0.9999992847442627,0.9743819236755371,235.80043029785156,1432,242,1190,0,0.16899441340782123,1.0,0.2891278375149343,1
val,ngc_2366,ngc_2366__std_000158.npy,centered_positive__galaxy_major,7,3,12,49,0,0.9999992847442627,0.010448437184095383,0.5119734406471252,1432,0,1432,49,0.0,0.0,0.0,1
val,ngc_2366,ngc_2366__std_000159.npy,centered_positive__galaxy_minor,7,1,"15,19,5",289,0,0.998510479927063,0.12955370545387268,37.44102096557617,1176,52,1124,237,0.04421768707482993,0.17993079584775087,0.07098976109215017,1
val,ngc_2366,ngc_2366__std_000159.npy,centered_positive__galaxy_minor,7,2,7,242,0,0.998510479927063,0.6888957023620605,166.71275329589844,1176,190,986,52,0.16156462585034015,0.7851239669421488,0.2679830747531735,1
val,ngc_2366,ngc_2366__std_000159.npy,centered_positive__galaxy_minor,7,3,10,52,0,0.998510479927063,0.5264430642127991,27.37504005432129,1176,36,1140,16,0.030612244897959183,0.6923076923076923,0.05863192182410423,1
val,ngc_2366,ngc_2366__std_000160.npy,spatial_offset_4pix__shell_major,7,2,7,212,1,0.9998341202735901,0.6772124767303467,143.5690460205078,1330,159,1171,53,0.11954887218045113,0.75,0.20622568093385213,1
val,ngc_2366,ngc_2366__std_000161.npy,spatial_offset_4pix__shell_major,7,1,9,231,0,0.9992923736572266,0.6701463460922241,154.80380249023438,1768,178,1590,53,0.10067873303167421,0.7705627705627706,0.17808904452226113,1
val,ngc_2366,ngc_2366__std_000161.npy,spatial_offset_4pix__shell_major,7,2,"11,7,8",677,0,0.9992923736572266,0.29112809896469116,197.09371948242188,1768,227,1541,450,0.12839366515837103,0.3353028064992615,0.18568507157464212,1
val,ngc_2366,ngc_2366__std_000161.npy,spatial_offset_4pix__shell_major,7,3,10,133,0,0.9992923736572266,0.2777835428714752,36.94520950317383,1768,57,1711,76,0.03223981900452489,0.42857142857142855,0.05996843766438716,1
val,ngc_2366,ngc_2366__std_000162.npy,spatial_offset_8pix__shell_major,7,2,7,106,1,0.9996333718299866,0.6684645414352417,70.85723876953125,1304,83,1221,23,0.06365030674846625,0.7830188679245284,0.11773049645390071,1
val,ngc_2366,ngc_2366__std_000163.npy,spatial_offset_8pix__shell_major,7,1,9,242,0,0.9993559718132019,0.6158743500709534,149.04159545898438,1752,188,1564,54,0.10730593607305935,0.7768595041322314,0.18856569709127383,1
val,ngc_2366,ngc_2366__std_000163.npy,spatial_offset_8pix__shell_major,7,2,"11,7,8",628,0,0.9993559718132019,0.37112969160079956,233.06944274902344,1752,259,1493,369,0.1478310502283105,0.4124203821656051,0.21764705882352942,1
val,ngc_2366,ngc_2366__std_000163.npy,spatial_offset_8pix__shell_major,7,3,10,197,0,0.9993559718132019,0.3966996371746063,78.14982604980469,1752,108,1644,89,0.06164383561643835,0.5482233502538071,0.11082606464853771,1
val,ngc_2366,ngc_2366__std_000164.npy,spatial_offset_16pix__shell_major,7,1,"5,6",336,1,0.994105875492096,0.24066981673240662,80.86505889892578,1008,122,886,214,0.12103174603174603,0.3630952380952381,0.18154761904761904,1
